id,stat,choice1,choice2,credit,laceup_only,tuxedo_only,strapless_bev,bevelled_only,parka_bev,blended_only,cuffs_only,pleated_only,wkday_8_11A,wkday_2_5P,wkday_11_8A,wkday_5_11P,wkday_11_2P,wkend_2_11P,wkend_11_2P,wkend_11_A,sundaybest_flag
159687,long,T1 Faster,T2 Faster,1. None,2,0,2,2,2,0,0,0,0,2,0,0,2,2,2,0,0
155538,long,T1 Faster,T2 Neutral,1. None,1,0,2,2,0,0,0,0,0,2,0,2,1,1,2,2,0
129871,loyal,T1 Faster,T2 Faster,1. None,0,2,0,0,2,0,0,2,2,0,0,0,2,0,0,2,1
183954,long,T1 Faster,T2 Neutral,1. None,1,0,2,2,0,0,0,0,2,0,0,0,2,0,0,0,0
187673,loyal,T1 Faster,T2 Faster,1. None,2,1,2,1,2,1,0,0,2,2,0,1,1,2,0,0,0
182760,medium,T1 Faster,T2 Neutral,1. None,2,2,0,0,0,0,0,0,0,1,0,2,2,2,2,0,0
126845,loyal,T1 Faster,T2 Faster,1. None,1,0,2,2,1,0,2,0,0,2,1,2,1,2,2,0,0
193225,medium,T1 Slower,T2 Slower,2. <10%,0,2,1,1,1,1,0,1,0,2,0,1,1,2,1,0,0
147462,loyal,T1 Faster,T2 Neutral,1. None,2,0,0,0,2,0,0,0,1,0,0,0,2,0,0,2,0
186183,medium,T1 Slower,T2 Slower,1. None,0,0,0,2,0,2,2,0,0,0,0,2,0,2,0,0,0
104400,long,T1 Faster,T2 Slower,2. <10%,1,1,0,2,1,0,0,0,2,0,0,0,0,0,1,2,0
160643,long,N/A - No AOG,N/A - No AOG,1. None,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,1
183326,loyal,T1 Slower,T2 Slower,2. <10%,0,2,0,1,1,1,0,2,0,1,2,2,1,2,0,1,0
109096,long,T1 Faster,T2 Slower,2. <10%,1,0,0,2,0,0,0,0,1,1,2,1,0,2,0,0,0
128183,medium,T1 Faster,T2 Slower,1. None,0,2,2,2,2,0,0,0,1,1,2,2,2,0,2,0,0
102485,medium,N/A - No AOG,N/A - No AOG,1. None,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
117001,medium,T1 Faster,T2 Faster,1. None,2,0,0,2,0,0,0,0,0,2,0,2,0,2,2,0,0
174294,short,N/A - No AOG,N/A - No AOG,1. None,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1
120135,loyal,T1 Neutral,T2 Slower,1. None,1,2,1,1,1,0,0,0,2,1,0,1,2,1,1,0,0
146265,loyal,T1 Faster,T2 Slower,1. None,1,2,0,1,0,0,0,0,1,2,1,2,2,2,2,1,0
118790,long,T1 Slower,T2 Slower,1. None,1,2,1,2,0,2,0,0,2,1,0,2,2,1,2,0,0
98396,medium,T1 Faster,T2 Faster,1. None,0,0,2,0,0,2,0,0,0,2,0,0,2,2,0,0,0
110114,long,T1 Slower,T2 Slower,1. None,1,2,0,0,2,0,0,0,1,1,0,2,2,2,0,0,0
132650,loyal,T1 Neutral,T2 Slower,1. None,0,0,2,0,0,2,0,0,2,0,0,0,0,2,0,0,0
178566,medium,N/A - No AOG,N/A - No AOG,1. None,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1
121650,loyal,T1 Faster,T2 Slower,1. None,2,1,1,1,1,1,0,0,0,2,0,2,1,2,0,0,0
172742,short,T1 Faster,T2 Slower,1. None,0,0,0,0,0,2,0,0,2,0,0,0,0,0,2,0,1
148198,long,T1 Faster,T2 Faster,1. None,0,0,2,0,0,2,0,0,0,2,0,2,0,2,0,0,0
177608,medium,N/A - No AOG,N/A - No AOG,1. None,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1
137920,medium,N/A - No AOG,N/A - No AOG,1. None,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0
128587,medium,T1 Faster,T2 Slower,1. None,0,0,2,0,0,2,0,2,0,2,0,2,2,2,0,0,0
155933,long,T1 Neutral,T2 Slower,1. None,0,0,0,2,0,2,0,0,2,0,0,2,0,2,0,0,0
102917,medium,T1 Faster,T2 Neutral,1. None,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0
153379,loyal,T1 Faster,T2 Neutral,1. None,2,0,1,1,1,2,0,0,2,2,1,0,1,1,1,0,0
120146,loyal,T1 Faster,T2 Faster,1. None,2,0,1,2,0,2,0,0,1,2,0,1,1,1,2,0,0
130873,medium,T1 Faster,T2 Faster,1. None,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0
154386,loyal,T1 Faster,T2 Neutral,3. +10%,2,0,1,2,0,2,0,0,0,1,0,2,1,2,0,0,0
149262,medium,T1 Faster,T2 Faster,1. None,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
185439,medium,T1 Faster,T2 Faster,1. None,0,0,0,2,0,0,0,0,2,2,0,2,0,0,0,0,1
183641,short,N/A - No AOG,N/A - No AOG,1. None,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,1
133828,short,N/A - No AOG,N/A - No AOG,1. None,0,0,2,2,0,0,0,0,0,2,0,2,0,0,0,0,1
181272,long,T1 Faster,T2 Faster,1. None,2,0,2,0,2,0,0,0,1,0,2,0,0,0,0,2,0
134207,loyal,T1 Faster,T2 Faster,1. None,2,0,1,1,2,1,0,0,2,2,2,1,1,1,2,2,0
187677,loyal,T1 Faster,T2 Faster,1. None,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0
152749,loyal,T1 Faster,T2 Slower,2. <10%,2,1,1,1,0,2,2,0,1,2,0,2,1,2,1,0,0
158224,loyal,T1 Faster,T2 Faster,1. None,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0
117496,medium,N/A - No AOG,N/A - No AOG,1. None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
190545,short,T1 Slower,T2 Slower,2. <10%,0,2,2,2,1,1,2,0,0,2,0,2,2,2,1,1,0
112280,long,T1 Faster,T2 Faster,2. <10%,0,0,2,0,0,2,0,0,1,2,0,2,1,2,0,0,0
173014,loyal,T1 Faster,T2 Faster,2. <10%,2,1,2,1,1,0,2,0,1,2,1,2,2,2,2,1,0
102499,loyal,T1 Neutral,T2 Slower,1. None,1,1,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0
120682,loyal,T1 Faster,T2 Neutral,1. None,1,0,2,0,0,2,0,0,0,0,0,2,1,2,0,0,0
100293,medium,N/A - No AOG,N/A - No AOG,1. None,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
140901,medium,N/A - No AOG,N/A - No AOG,1. None,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
126608,loyal,T1 Faster,T2 Slower,1. None,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
196669,short,T1 Neutral,T2 Slower,1. None,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
101749,loyal,T1 Faster,T2 Neutral,1. None,0,0,2,2,0,0,2,0,2,1,0,0,1,0,1,2,0
115791,loyal,T1 Faster,T2 Faster,3. +10%,0,2,0,0,0,0,0,0,0,2,0,0,0,0,2,2,1
110635,loyal,T1 Slower,T2 Slower,1. None,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
104186,short,N/A - No AOG,N/A - No AOG,1. None,2,0,2,0,2,0,0,0,0,2,2,0,2,0,2,0,1
195662,long,T1 Faster,T2 Slower,1. None,0,2,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0
149591,medium,T1 Faster,T2 Neutral,1. None,2,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,0
121045,long,T1 Faster,T2 Faster,1. None,2,0,2,0,0,0,0,0,0,2,0,0,2,2,2,0,0
193009,long,T1 Faster,T2 Faster,1. None,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0
177844,long,T1 Faster,T2 Faster,1. None,1,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0
183146,loyal,T1 Faster,T2 Faster,1. None,2,1,1,2,0,0,0,0,0,2,2,0,0,2,2,0,0
176872,loyal,T1 Slower,T2 Slower,1. None,1,2,1,0,1,0,1,0,2,1,0,1,1,0,1,1,0
135508,long,T1 Faster,T2 Faster,1. None,1,0,2,1,2,2,2,0,1,1,0,1,2,1,2,0,0
169587,long,T1 Faster,T2 Faster,1. None,2,0,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0
158723,loyal,T1 Neutral,T2 Slower,3. +10%,1,2,2,2,1,0,2,2,1,2,0,2,2,1,0,2,0
187341,loyal,T1 Faster,T2 Faster,1. None,1,0,2,1,0,2,0,0,2,2,1,1,1,1,1,1,0
166276,loyal,T1 Faster,T2 Faster,1. None,1,0,2,2,2,0,0,0,1,1,0,2,2,0,2,0,0
112444,loyal,T1 Faster,T2 Faster,1. None,0,0,2,0,2,1,0,0,1,1,1,1,2,1,2,0,0
149042,medium,T1 Faster,T2 Slower,1. None,0,0,2,0,2,0,0,2,0,2,0,2,1,0,2,0,0
165089,loyal,T1 Faster,T2 Neutral,1. None,0,0,1,2,1,0,0,0,2,1,0,0,1,0,0,1,0
140455,long,T1 Faster,T2 Faster,3. +10%,2,1,2,1,1,1,2,0,2,0,0,2,1,2,0,2,0
179052,loyal,T1 Neutral,T2 Slower,1. None,0,0,2,0,0,2,0,0,0,2,0,0,0,2,2,0,0
106240,short,T1 Faster,T2 Neutral,1. None,2,0,1,2,2,0,0,0,1,2,1,2,1,2,1,2,0
189579,loyal,T1 Faster,T2 Slower,3. +10%,2,1,2,1,1,0,0,0,2,0,2,1,0,1,2,1,0
119557,long,T1 Faster,T2 Neutral,1. None,0,0,0,2,0,0,0,0,1,2,0,0,0,0,2,0,0
161539,long,T1 Faster,T2 Neutral,1. None,1,2,1,0,2,0,0,2,1,0,2,2,1,2,0,2,0
129450,loyal,T1 Faster,T2 Slower,1. None,2,0,2,2,0,2,0,0,0,0,2,0,2,0,0,0,0
108157,medium,T1 Faster,T2 Slower,1. None,0,0,0,2,0,2,0,0,0,0,0,2,0,2,0,0,0
190794,long,T1 Faster,T2 Slower,1. None,0,2,0,0,2,0,0,0,2,0,2,1,1,0,2,2,0
154303,medium,T1 Faster,T2 Faster,1. None,0,2,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0
153166,medium,T1 Faster,T2 Faster,1. None,2,0,0,0,2,0,0,0,2,0,2,0,1,0,0,2,0
160060,medium,T1 Faster,T2 Neutral,1. None,2,0,1,0,1,1,0,0,2,2,0,1,1,1,1,0,0
131225,long,T1 Faster,T2 Neutral,1. None,1,0,1,2,2,2,0,0,0,2,1,2,1,1,1,0,0
178509,loyal,T1 Faster,T2 Faster,1. None,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0
160939,loyal,T1 Faster,T2 Slower,1. None,2,0,0,2,0,0,0,0,0,2,0,2,2,0,0,0,1
100941,medium,T1 Faster,T2 Slower,1. None,1,2,2,0,0,0,0,0,1,0,1,1,2,1,2,2,0
147128,long,T1 Faster,T2 Faster,2. <10%,1,0,2,2,2,1,0,0,1,2,1,2,2,1,1,1,0
186377,long,T1 Faster,T2 Faster,2. <10%,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1
165443,long,T1 Faster,T2 Slower,1. None,2,0,0,0,0,2,0,0,2,2,0,0,1,0,0,0,0
155351,loyal,T1 Faster,T2 Slower,1. None,1,0,0,2,0,0,0,2,0,2,0,2,0,2,0,0,0
169657,long,T1 Faster,T2 Neutral,1. None,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0
110863,long,N/A - No AOG,N/A - No AOG,1. None,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
182041,loyal,T1 Faster,T2 Slower,1. None,2,0,1,2,0,2,1,0,2,1,1,2,1,1,2,2,0
187607,loyal,T1 Faster,T2 Slower,1. None,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0
184656,medium,T1 Faster,T2 Faster,1. None,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
158351,loyal,N/A - No AOG,N/A - No AOG,1. None,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
136156,medium,T1 Faster,T2 Faster,2. <10%,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0
190656,loyal,T1 Faster,T2 Faster,1. None,1,2,2,0,0,0,0,0,1,0,0,2,0,2,2,2,0
104576,loyal,T1 Faster,T2 Faster,1. None,1,0,1,2,2,1,0,2,1,1,0,0,2,0,1,0,0
158982,loyal,T1 Faster,T2 Slower,1. None,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0
130913,loyal,T1 Neutral,T2 Slower,1. None,1,1,0,2,0,0,0,0,2,1,2,0,1,0,2,2,0
143191,loyal,T1 Faster,T2 Neutral,2. <10%,2,1,1,1,1,1,0,0,1,2,0,1,2,2,1,0,0
138025,loyal,N/A - No AOG,N/A - No AOG,1. None,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
189054,long,T1 Faster,T2 Faster,1. None,1,0,1,2,2,0,0,2,2,0,2,1,1,0,1,2,0
122646,long,T1 Faster,T2 Neutral,2. <10%,1,0,1,2,0,0,0,0,2,0,0,0,1,0,1,0,0
160419,medium,T1 Faster,T2 Faster,1. None,2,0,0,0,0,0,0,0,2,0,2,0,1,0,0,1,0
186071,loyal,T1 Faster,T2 Slower,1. None,1,0,2,2,2,0,2,2,1,1,2,0,0,0,1,2,0
131820,medium,T1 Faster,T2 Slower,1. None,2,0,1,1,0,0,2,2,1,2,1,1,1,1,2,2,0
140508,long,T1 Faster,T2 Faster,2. <10%,2,0,2,0,0,0,2,0,0,1,0,2,1,2,1,2,0
180057,loyal,T1 Faster,T2 Neutral,2. <10%,0,2,2,1,1,0,0,1,2,1,1,2,1,2,1,0,0
149208,medium,T1 Faster,T2 Faster,2. <10%,0,0,1,1,1,0,0,0,2,1,0,2,1,2,0,0,0
161513,long,T1 Faster,T2 Slower,1. None,0,0,2,2,0,0,2,0,2,0,0,0,1,1,0,2,0
114126,long,T1 Faster,T2 Neutral,2. <10%,2,1,2,0,2,0,0,0,1,2,0,0,1,2,2,0,0
117446,loyal,T1 Faster,T2 Faster,1. None,1,0,2,2,2,2,1,0,1,2,2,2,1,1,1,1,0
172770,medium,T1 Faster,T2 Slower,1. None,0,2,2,0,1,0,2,0,1,0,2,0,0,0,0,0,0
160023,medium,T1 Faster,T2 Slower,1. None,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0
153843,long,T1 Faster,T2 Neutral,1. None,0,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0
99671,loyal,T1 Faster,T2 Slower,1. None,1,1,1,2,1,1,2,2,0,1,0,2,2,2,0,0,0
181596,medium,T1 Faster,T2 Faster,1. None,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0,0
133145,medium,T1 Faster,T2 Slower,1. None,2,1,0,1,1,2,0,2,1,2,1,1,2,2,1,1,0
148630,long,T1 Faster,T2 Faster,1. None,2,2,2,0,0,0,0,0,0,2,0,0,1,2,0,0,1
125942,long,T1 Faster,T2 Faster,1. None,0,0,2,0,0,0,0,2,2,2,0,0,0,0,0,0,0
121137,long,T1 Faster,T2 Faster,1. None,2,0,0,0,0,2,0,0,0,2,0,2,0,2,0,0,0
117711,loyal,T1 Faster,T2 Slower,1. None,2,1,0,2,0,0,0,0,1,2,2,1,2,2,1,1,0
99404,loyal,N/A - No AOG,N/A - No AOG,1. None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
195067,long,T1 Faster,T2 Faster,1. None,2,0,2,0,1,0,2,2,1,2,2,1,1,2,0,2,0
114999,loyal,T1 Faster,T2 Slower,2. <10%,1,2,1,2,0,2,2,0,0,2,2,0,2,0,2,2,0
110688,loyal,T1 Faster,T2 Faster,2. <10%,2,1,1,0,0,0,0,0,1,2,0,2,2,2,1,0,0
157535,long,T1 Faster,T2 Slower,1. None,2,1,1,2,0,2,0,0,1,1,2,2,1,1,0,1,0
160528,long,T1 Faster,T2 Faster,2. <10%,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,2,0
184333,loyal,T1 Faster,T2 Neutral,1. None,2,1,0,0,1,1,0,0,1,2,0,1,2,1,1,0,0
143197,loyal,T1 Faster,T2 Faster,2. <10%,2,0,1,2,2,1,0,2,1,2,0,2,2,1,1,1,0
177691,loyal,T1 Faster,T2 Slower,1. None,1,2,1,1,0,0,0,0,1,2,0,2,2,2,1,1,0
153975,loyal,T1 Faster,T2 Neutral,1. None,2,0,2,0,0,0,2,0,0,2,0,2,0,2,0,0,0
120620,long,T1 Faster,T2 Faster,1. None,1,0,2,2,0,0,2,0,0,1,0,2,1,2,2,0,0
140664,short,N/A - No AOG,N/A - No AOG,1. None,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,1
168555,medium,T1 Faster,T2 Faster,2. <10%,2,1,0,0,0,1,0,0,1,2,1,2,1,2,1,0,0
145089,long,T1 Faster,T2 Faster,1. None,0,0,0,0,0,2,0,0,0,0,0,2,0,2,0,0,0
114008,loyal,T1 Slower,T2 Slower,1. None,1,2,1,1,1,2,2,1,2,1,0,1,2,1,2,1,0
113740,loyal,T1 Slower,T2 Slower,1. None,2,2,0,0,0,0,2,0,0,2,0,2,0,2,0,0,0
163062,medium,T1 Neutral,T2 Slower,1. None,0,2,2,0,1,0,0,0,2,1,1,1,2,1,0,2,0
153646,medium,T1 Faster,T2 Neutral,1. None,0,0,2,0,2,0,2,2,0,0,0,0,0,2,2,0,0
102132,long,T1 Faster,T2 Neutral,2. <10%,1,0,1,2,1,1,0,0,2,1,0,2,2,2,1,2,0
107285,medium,T1 Faster,T2 Faster,1. None,2,0,2,0,0,0,0,0,0,0,0,2,0,2,2,0,1
149565,medium,T1 Faster,T2 Faster,3. +10%,2,0,2,0,0,0,0,0,0,0,0,2,2,2,0,2,0
195225,long,T1 Faster,T2 Slower,2. <10%,1,0,2,2,2,2,2,2,0,2,0,1,2,2,1,2,0
178274,loyal,T1 Faster,T2 Neutral,1. None,2,0,2,2,2,1,0,0,0,1,2,2,0,2,1,0,0
150429,short,N/A - No AOG,N/A - No AOG,1. None,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1
114127,loyal,T1 Faster,T2 Slower,1. None,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
190049,long,T1 Slower,T2 Slower,1. None,0,2,0,0,0,0,0,2,2,2,0,1,1,1,0,1,0
174780,loyal,T1 Faster,T2 Slower,2. <10%,1,0,2,2,1,0,2,1,2,1,0,1,1,2,2,1,0
172566,long,T1 Faster,T2 Neutral,1. None,1,0,1,0,1,2,1,0,1,2,2,2,1,2,1,2,0
195401,loyal,N/A - No AOG,N/A - No AOG,1. None,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
106700,loyal,T1 Slower,T2 Slower,2. <10%,1,2,0,1,1,0,2,2,1,1,1,1,2,2,2,2,0
195469,loyal,T1 Faster,T2 Neutral,2. <10%,2,0,1,0,2,0,0,0,1,2,0,2,1,2,1,0,0
131602,loyal,T1 Faster,T2 Neutral,1. None,0,0,0,2,2,0,0,2,0,0,2,1,0,2,2,0,0
131530,loyal,T1 Faster,T2 Slower,1. None,2,0,0,1,0,2,2,2,0,2,0,1,2,2,0,0,0
186251,short,N/A - No AOG,N/A - No AOG,1. None,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
142413,loyal,T1 Faster,T2 Slower,1. None,2,0,1,0,0,2,0,0,1,1,0,0,2,1,2,0,0
145965,loyal,N/A - No AOG,N/A - No AOG,1. None,2,0,0,2,0,2,0,0,0,0,0,0,0,2,0,2,0
154917,loyal,T1 Faster,T2 Faster,1. None,2,0,1,0,1,0,0,0,1,0,1,2,0,1,1,1,0
125963,long,T1 Faster,T2 Slower,1. None,0,2,2,0,0,2,0,0,0,0,0,0,2,2,2,0,0
161905,long,T1 Faster,T2 Neutral,1. None,2,1,1,0,1,1,0,0,1,1,1,2,1,2,2,1,0
159787,medium,T1 Faster,T2 Slower,1. None,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
153498,long,T1 Faster,T2 Faster,1. None,1,0,2,1,2,2,0,0,0,2,0,1,2,1,1,0,0
133775,long,T1 Faster,T2 Slower,1. None,1,2,1,0,2,2,2,0,1,1,1,2,1,2,2,0,0
127695,long,T1 Faster,T2 Neutral,1. None,0,2,1,1,2,0,1,2,1,2,0,2,1,2,1,0,0
125119,medium,T1 Faster,T2 Faster,1. None,1,0,2,0,0,0,2,0,0,2,0,2,0,2,0,0,0
194811,long,T1 Faster,T2 Faster,1. None,0,0,2,2,0,2,0,0,0,2,0,2,1,2,0,0,0
144326,long,T1 Faster,T2 Faster,1. None,1,0,2,2,2,1,0,1,2,1,1,1,1,1,1,2,0
122052,medium,T1 Faster,T2 Faster,1. None,2,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0
118086,medium,T1 Faster,T2 Faster,1. None,1,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0
195573,long,T1 Faster,T2 Neutral,2. <10%,1,2,2,2,2,2,2,0,2,1,2,1,1,1,2,2,0
188579,loyal,N/A - No AOG,N/A - No AOG,3. +10%,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
189758,loyal,T1 Faster,T2 Faster,1. None,2,1,1,1,1,1,0,1,1,2,2,1,2,1,1,2,0
171314,medium,T1 Faster,T2 Neutral,1. None,2,2,0,0,0,2,0,0,0,2,2,0,2,2,0,2,0
186236,loyal,T1 Faster,T2 Neutral,1. None,1,2,1,1,1,0,0,0,2,1,0,1,2,0,1,2,0
99465,loyal,N/A - No AOG,N/A - No AOG,1. None,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
159375,medium,N/A - No AOG,N/A - No AOG,1. None,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1
98586,loyal,T1 Faster,T2 Neutral,1. None,0,1,2,1,1,0,0,0,2,1,0,1,1,1,2,2,0
169266,long,T1 Neutral,T2 Slower,1. None,0,2,0,0,0,0,0,0,0,2,0,2,0,0,2,0,0
179926,loyal,T1 Faster,T2 Faster,1. None,1,0,2,0,2,0,0,0,2,0,0,0,0,0,0,2,0
123611,loyal,T1 Faster,T2 Faster,1. None,1,0,2,0,0,2,0,0,1,1,0,1,2,2,1,0,0
181144,medium,T1 Faster,T2 Slower,1. None,1,1,1,0,0,2,0,0,0,1,1,2,0,2,2,1,0
167925,loyal,T1 Faster,T2 Slower,1. None,2,0,0,2,0,2,0,0,2,0,0,0,2,2,0,0,0
154503,long,N/A - No AOG,N/A - No AOG,3. +10%,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
119983,long,T1 Faster,T2 Neutral,1. None,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,1
123172,loyal,T1 Neutral,T2 Slower,1. None,1,1,1,0,0,0,2,2,0,2,0,1,2,1,2,0,0
154197,short,T1 Faster,T2 Faster,1. None,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0
111716,loyal,T1 Faster,T2 Neutral,1. None,0,2,2,2,0,2,0,0,1,1,0,1,2,2,2,2,0
114651,loyal,T1 Faster,T2 Slower,1. None,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1
118915,loyal,T1 Faster,T2 Faster,1. None,2,0,0,0,2,0,0,0,0,1,2,2,0,1,2,0,0
170630,loyal,N/A - No AOG,N/A - No AOG,1. None,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
111748,long,T1 Faster,T2 Slower,1. None,1,0,0,2,0,2,0,0,0,2,0,2,1,2,2,0,0
186033,loyal,T1 Faster,T2 Neutral,2. <10%,1,2,2,1,2,0,1,1,1,1,1,1,2,2,2,1,0
146524,loyal,T1 Faster,T2 Neutral,1. None,1,1,2,1,2,1,2,2,1,1,2,0,1,1,1,2,0
194169,loyal,T1 Faster,T2 Faster,1. None,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0
102838,medium,T1 Faster,T2 Neutral,1. None,2,0,2,1,1,2,2,1,0,1,1,2,2,1,2,0,0
184088,loyal,T1 Faster,T2 Faster,1. None,2,0,2,1,2,2,0,0,1,2,0,2,1,1,2,1,0
144485,medium,T1 Faster,T2 Faster,1. None,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
127677,medium,T1 Faster,T2 Neutral,1. None,1,2,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0
114064,medium,T1 Faster,T2 Faster,1. None,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
103642,loyal,T1 Faster,T2 Neutral,1. None,2,0,1,0,1,2,2,0,0,1,2,2,0,2,1,1,0
100342,medium,T1 Faster,T2 Faster,1. None,1,2,2,2,0,0,0,0,1,0,0,0,2,0,2,0,1
139609,loyal,T1 Faster,T2 Faster,1. None,1,0,2,2,2,0,1,0,2,2,1,1,1,1,1,1,0
102633,loyal,T1 Faster,T2 Slower,1. None,0,2,1,1,2,0,0,0,2,0,0,1,1,1,2,1,0
162620,loyal,N/A - No AOG,N/A - No AOG,1. None,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
167338,medium,N/A - No AOG,N/A - No AOG,1. None,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
159854,loyal,T1 Faster,T2 Faster,1. None,0,0,2,0,0,2,0,0,2,1,0,2,1,2,2,1,0
108276,medium,N/A - No AOG,N/A - No AOG,1. None,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
175601,loyal,T1 Faster,T2 Faster,1. None,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0
169894,loyal,N/A - No AOG,N/A - No AOG,1. None,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
106542,medium,T1 Faster,T2 Faster,1. None,1,0,2,0,2,0,0,0,2,2,0,0,1,0,0,0,0
106947,medium,N/A - No AOG,N/A - No AOG,1. None,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
192293,loyal,T1 Faster,T2 Neutral,2. <10%,2,0,2,0,2,0,0,0,2,1,0,0,1,1,1,0,0
128343,short,T1 Faster,T2 Slower,1. None,0,2,0,0,2,0,0,0,0,2,2,2,0,0,0,0,0
138460,medium,T1 Faster,T2 Faster,1. None,2,0,0,0,2,0,0,0,0,2,0,2,0,2,0,0,0
108440,medium,T1 Neutral,T2 Slower,1. None,1,2,1,1,0,0,0,0,2,0,0,0,2,2,1,0,0
168901,long,T1 Faster,T2 Slower,2. <10%,1,2,2,0,1,0,0,0,2,1,2,1,1,0,0,2,0
129365,long,N/A - No AOG,N/A - No AOG,1. None,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
135060,long,N/A - No AOG,N/A - No AOG,1. None,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
184486,medium,T1 Faster,T2 Faster,1. None,1,0,1,1,1,0,2,2,0,2,0,0,1,1,2,1,0
166440,long,T1 Faster,T2 Slower,1. None,0,0,2,0,2,0,0,0,2,0,0,0,0,0,2,2,0
169775,loyal,T1 Faster,T2 Slower,2. <10%,1,2,2,0,0,0,0,0,0,2,0,0,0,2,2,0,0
166408,loyal,T1 Faster,T2 Neutral,1. None,2,0,1,0,2,2,0,0,1,1,2,2,0,2,2,1,0
114186,medium,T1 Faster,T2 Neutral,1. None,1,0,2,2,1,2,2,0,1,2,0,1,1,1,1,1,0
112709,medium,T1 Faster,T2 Faster,1. None,2,0,0,2,0,0,2,0,0,2,0,0,2,0,2,2,0
117426,loyal,T1 Faster,T2 Slower,1. None,2,2,1,1,2,1,2,0,1,2,1,1,1,2,2,0,0
